"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-09-24,"BSC Hood River Black G02",2,"BSC Portland Gold G02",3,"PTT G02 Division 2","home","away","Unk"
2016-09-24,"Eastside FC White G02",3,"GS Surf 8 G02",1,"RCL G02 8th G Fall","home","away","Unk"
2016-09-24,"Ashland SC G04",3,"Rogue Valley Timbers White G04",5,"SOCL Cascade U15","home","away","Unk"
2016-09-24,"Grants Pass YSC Chaos White G04",1,"Basin Utd Rage G03",6,"SOCL Cascade U15","home","away","Unk"
2016-09-24,"Grants Pass YSC Chaos Blue G04",0,"Basin Utd Fury G03",9,"SOCL Cascade U15","home","away","Unk"
2016-09-24,"SOSA Spirit G02",2,"Basin Utd Rage G02",4,"SOCL Cascade U15","home","away","Unk"
2016-09-24,"Rogue Valley Timbers White G03",3,"Ashland SC Crossfire G03",1,"SOCL Cascade U15","home","away","Unk"
2016-09-24,"Rogue Valley Timbers White G02",0,"Grants Pass YSC Blazers Blue G02",1,"SOCL Cascade U15","home","away","Unk"
2016-09-25,"Sting SC Timbers G02",2,"Sting SC Timbers Red G03",1,"IPL U14/U15 East U15","home","away","Unk"
2016-09-25,"Bellevue United Blue Angels G02",3,"Storm King G02",1,"NPSL Fall - Division 1 (02) U15","home","away","Unk"
2016-09-25,"Crossfire Select Reimbold G02",2,"NSC Green Velocity G02",2,"NPSL Fall - Division 1 (02) U15","home","away","Unk"
2016-09-25,"PSA Force G02",7,"NSC White Adrenaline G02",1,"NPSL Fall - Division 2 (02) U15","home","away","Unk"
2016-09-25,"Mukilteo Rush Nero G02",0,"Mukilteo Rush G02",4,"NPSL Fall - Division 2 (02) U15","home","away","Unk"
2016-09-25,"Seattle United S Blue G02",3,"Lake Hills Supreme G02",0,"NPSL Fall - Division 3 (02) U15","home","away","Unk"
2016-09-25,"FME Fusion G02",3,"MIFC Thunder G02",1,"NPSL Fall - Division 3 (02) U15","home","away","Unk"
2016-09-25,"Spokane Scotties Klein G02",8,"Valley Thunder SC G02",0,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-09-25,"RSA Elite Ramirez G02",2,"ISC Gunners A G02",3,"PSPL Super League 1 West U15","home","away","Unk"
2016-09-25,"Dragons FC G02",0,"FC Edmonds Black Ice G02",2,"PSPL Super League 2 U15","home","away","Unk"
2016-09-25,"ISC Gunners Select G02",3,"PSU Wildcats G02",3,"PSPL Copa U15","home","away","Unk"
2016-09-25,"Seattle Celtic Green G02",3,"Emerald City FC Green G02",1,"PSPL Copa U15","home","away","Unk"
2016-09-25,"CWSA Navy G02",5,"Wenatchee FC G02",1,"PSPL Classic East U15","home","away","Unk"
2016-09-25,"Cheney Storm FC G02",1,"North Idaho Inferno Orange G02",3,"PSPL Classic East U15","home","away","Unk"
2016-09-25,"NK Fury G02",4,"West Narrows FC Blue G02",1,"PSPL Classic West U15","home","away","Unk"
2016-09-25,"CSC Storm G02",0,"HSC GPS Oregon G02",1,"PTT G02 Premier","home","away","Unk"
2016-09-25,"THUSC Lithium G02",1,"WAFC Cobras G02",1,"PTT G02 Division 1","home","away","Unk"
2016-09-25,"Thelo Thunder G02",0,"FC Portland Navy G02",1,"PTT G02 Division 1","home","away","Unk"
2016-09-25,"Bend FC Timbers Red G02",3,"Kidsports McKenzie Strykers FC G02",0,"PTT G02 Division 1","home","away","Unk"
2016-09-25,"LASC IFC Coras G02",2,"BSC Portland Gold G02",1,"PTT G02 Division 2","home","away","Unk"
2016-09-25,"BSC Hood River Black G02",0,"Pacific FC United G02",7,"PTT G02 Division 2","home","away","Unk"
2016-09-25,"Westside Timbers Samba TS G02",2,"THUSC Rapidium G02",0,"PTT G02 Division 2","home","away","Unk"
2016-09-25,"FC Portland White G02",9,"Pelada FA Willamette G02",0,"PTT G02 Division 2","home","away","Unk"
2016-09-25,"Oregon Trails FC Fusion G02",0,"CYSA Timber Barons Green G02",1,"PTT G02 Division 2","home","away","Unk"
2016-09-25,"Eastside FC Red G02",3,"Blackhills FC Black G02",0,"RCL G02 8th G Fall","home","away","Unk"
2016-09-25,"Harbor Premier 8 G02",0,"Kent United Green G02",7,"RCL G02 8th G Fall","home","away","Unk"
2016-09-25,"Seattle United Copa G02",8,"Snohomish United 8 G02",0,"RCL G02 8th G Fall","home","away","Unk"
2016-09-25,"NW United Red G02",0,"WA Rush G02",10,"RCL G02 8th G Fall","home","away","Unk"
2016-09-25,"Crossfire Premier 8 G02",6,"PacNW Gold G02",0,"RCL G02 8th G Fall","home","away","Unk"
2016-09-25,"Grants Pass YSC Blazers Blue G02",2,"Table Rock Wildcats G02",0,"SOCL Cascade U15","home","away","Unk"
2016-09-25,"Grants Pass YSC Chaos Blue G04",2,"Ashland SC G04",2,"SOCL Cascade U15","home","away","Unk"
2016-09-25,"Basin Utd Fury G03",3,"SOSA Spirit G02",4,"SOCL Cascade U15","home","away","Unk"
2016-09-25,"Basin Utd Rage G03",5,"Rogue Valley Timbers White G03",2,"SOCL Cascade U15","home","away","Unk"
2016-09-25,"Basin Utd Rage G02",1,"Rogue Valley Timbers White G02",4,"SOCL Cascade U15","home","away","Unk"
2016-09-25,"Rogue Valley Timbers White G04",1,"Grants Pass YSC Chaos White G04",4,"SOCL Cascade U15","home","away","Unk"
2016-09-25,"CFSC Shock G02",4,"Harbor Mustangs G02",0,"SSUL G02 Division 2","home","away","Unk"
2016-09-25,"STU Evolution Black G02",2,"UPSC Rave Blue G02",3,"SSUL G02 Division 2","home","away","Unk"
2016-09-25,"TSC Ladybugs G02",4,"SMYSC Eclipse G02",2,"SSUL G02 Division 2","home","away","Unk"
2016-09-25,"Auburn Blast G02",2,"Southlake Select Red Tigers G02",1,"SSUL G02 Division 2","home","away","Unk"
2016-10-01,"Boise Nationals SC Red G02",4,"Idaho Arsenal United Aftershock G02",0,"Idaho D3 U14/U15 Division 2 U15","home","away","Unk"
2016-10-01,"Idaho Rush Nero G02",2,"Real Middleton Madrid G02",1,"Idaho D3 U14/U15 Division 2 U15","home","away","Unk"
2016-10-01,"SSC Shadow Elite Denman G02",4,"SSC Shadow Elite Dimmler G03",2,"IPL U14/U15 East U15","home","away","Unk"
2016-10-01,"Moscow United G02",4,"VYSA Clark G02",2,"IPL U14/U15 East U15","home","away","Unk"
2016-10-01,"Idaho Rush Premier G02",2,"Wenatchee FC G02",1,"NWCL Girls 02","neutral","neutral","Grass"
2016-10-01,"NW United Black G02",4,"WA East G02",3,"NWCL Girls 02","neutral","neutral","Grass"
2016-10-01,"ISC Gunners A G02",1,"Wenatchee FC G02",3,"NWCL Girls 02","neutral","neutral","Grass"
2016-10-01,"Valley Thunder SC G02",2,"CBYSA Clark G02",2,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-10-01,"Valor Black Acosta G02",0,"Spokane Scotties Klein G02",5,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-10-01,"Walla Walla United SC Lightning G02",2,"CB United G02",2,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-10-01,"CBYSA Clark G02",5,"Valley Thunder SC G02",1,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-10-01,"LWPFC White Stingrays G02",1,"MVP Marauders Navy G02",1,"PSPL Super League 1 West U15","home","away","Unk"
